aircraft_id,region,signal_strength,message_type,response_time,error_code,timestamp
FFT715,INTL,-101.43,CPDLC,5.26,505,2025-04-21 10:36:00
SWA638,NW,-99.08,VDL,8.07,0,2025-05-19 22:23:00
FFT177,NE,-70.16,CPDLC,2.32,0,2025-04-25 22:10:00
SWA960,SW,-96.2,ACARS,3.72,404,2025-05-22 11:02:00
FFT985,SE,-74.41,CPDLC,3.34,0,2025-04-09 15:12:00
UAL306,SE,-80.46,ACARS,1.37,0,2025-05-26 08:07:00
FFT901,MW,-107.7,ACARS,1.78,0,2025-05-05 21:02:00
UAL577,MW,-90.81,VDL,3.06,202,2025-04-30 11:49:00
SWA175,MW,-60.92,FANS,7.96,202,2025-04-04 12:34:00
NKS759,SE,-61.85,ACARS,7.9,505,2025-05-16 22:10:00
JBU726,SE,-96.43,VDL,8.96,0,2025-05-18 17:30:00
DAL152,NW,-81.41,FANS,7.75,0,2025-04-10 03:04:00
NKS607,NE,-65.2,VDL,2.34,202,2025-05-11 14:39:00
DAL331,NW,-60.71,VDL,3.72,0,2025-04-02 10:12:00
JBU839,SW,-85.59,ACARS,6.53,303,2025-05-04 22:18:00
SWA712,SW,-89.45,ACARS,5.88,0,2025-04-03 11:43:00
SWA990,INTL,-75.68,VDL,5.37,0,2025-05-08 10:14:00
AAL806,NE,-92.17,ACARS,4.71,0,2025-05-30 09:56:00
UAL235,SE,-65.41,VDL,8.87,505,2025-06-03 17:11:00
AAL534,INTL,-106.9,ACARS,4.05,101,2025-04-12 19:15:00
NKS570,MW,-94.84,FANS,3.15,202,2025-04-03 14:53:00
SWA792,MW,-68.26,ACARS,7.05,303,2025-04-08 19:11:00
UAL446,SW,-76.41,CPDLC,8.85,0,2025-04-04 13:30:00
AAL753,NE,-84.7,ACARS,2.85,0,2025-04-26 20:24:00
DAL211,SE,-79.58,ACARS,9.0,404,2025-05-21 04:13:00
NKS390,INTL,-108.92,VDL,7.57,0,2025-04-15 20:54:00
SWA805,NE,-61.1,VDL,4.44,505,2025-04-03 05:28:00
DAL367,NW,-98.61,FANS,3.26,202,2025-04-10 04:54:00
SWA452,MW,-63.93,ACARS,5.93,0,2025-05-15 02:14:00
FFT189,SW,-81.09,CPDLC,4.67,0,2025-05-16 12:33:00
NKS756,SW,-65.77,CPDLC,7.41,0,2025-06-06 19:30:00
FFT530,MW,-62.75,VDL,1.04,0,2025-04-24 01:14:00
FFT813,MW,-85.01,CPDLC,5.1,0,2025-04-04 10:28:00
SWA895,NE,-70.22,FANS,2.21,202,2025-05-11 09:12:00
AAL891,MW,-73.17,FANS,1.3,404,2025-04-30 02:24:00
UAL713,SW,-107.98,VDL,5.42,404,2025-06-06 13:30:00
SWA222,NE,-78.09,VDL,4.49,303,2025-06-08 16:24:00
NKS920,NE,-84.51,VDL,9.23,0,2025-05-20 00:34:00
SWA109,MW,-74.5,FANS,8.04,202,2025-04-27 08:06:00
UAL484,MW,-73.85,VDL,1.67,303,2025-04-02 04:36:00
FFT540,MW,-79.58,VDL,7.6,202,2025-04-16 23:30:00
SWA233,INTL,-64.78,FANS,3.5,0,2025-04-19 23:41:00
FFT727,MW,-107.44,FANS,7.15,0,2025-05-27 18:21:00
DAL165,INTL,-66.95,FANS,9.2,0,2025-06-04 22:57:00
NKS646,NE,-75.51,ACARS,3.74,0,2025-06-07 22:28:00
UAL556,INTL,-86.35,ACARS,5.48,404,2025-04-02 02:40:00
NKS156,MW,-104.42,FANS,3.46,202,2025-05-02 20:10:00
FFT793,NW,-101.27,FANS,5.74,0,2025-05-01 22:30:00
AAL649,SW,-69.63,FANS,9.32,505,2025-05-13 20:29:00
NKS604,SE,-107.03,ACARS,8.66,0,2025-04-22 10:18:00
NKS291,NE,-108.38,VDL,6.43,0,2025-06-07 21:54:00
JBU992,MW,-92.41,FANS,5.63,101,2025-04-19 14:40:00
NKS486,NW,-99.47,CPDLC,2.01,0,2025-04-20 00:03:00
JBU695,SW,-80.02,ACARS,2.75,0,2025-05-27 21:36:00
SWA384,SW,-76.81,FANS,5.77,101,2025-05-14 05:45:00
FFT203,INTL,-106.75,VDL,5.05,0,2025-06-06 09:48:00
JBU473,SW,-100.19,VDL,1.37,505,2025-05-08 06:53:00
FFT790,NE,-99.25,FANS,5.22,0,2025-04-17 18:59:00
SWA587,SW,-99.22,VDL,4.77,101,2025-06-03 11:22:00
JBU841,INTL,-101.02,FANS,5.43,0,2025-04-19 13:14:00
UAL354,NE,-63.16,FANS,3.17,303,2025-05-22 02:13:00
DAL924,SE,-84.28,FANS,8.27,303,2025-05-11 10:48:00
JBU684,INTL,-97.3,ACARS,9.87,0,2025-05-21 06:18:00
UAL466,MW,-68.67,ACARS,5.51,0,2025-04-10 17:51:00
JBU952,NE,-106.39,VDL,1.97,303,2025-04-14 14:17:00
UAL156,MW,-60.8,FANS,2.46,0,2025-06-06 09:15:00
JBU709,MW,-73.87,CPDLC,1.36,505,2025-06-09 04:40:00
UAL583,MW,-98.17,CPDLC,1.08,404,2025-04-01 14:54:00
NKS122,INTL,-79.78,ACARS,3.73,202,2025-04-02 14:36:00
UAL550,NE,-60.75,CPDLC,6.22,505,2025-04-20 21:07:00
NKS146,NE,-67.95,VDL,4.66,202,2025-05-30 21:02:00
DAL188,MW,-100.63,ACARS,2.25,0,2025-05-02 10:24:00
SWA914,MW,-97.36,CPDLC,4.03,0,2025-05-12 19:25:00
FFT383,SE,-63.96,FANS,6.42,101,2025-04-18 06:50:00
DAL767,MW,-73.16,VDL,9.7,303,2025-04-10 19:20:00
DAL934,SW,-75.81,VDL,3.72,101,2025-05-05 15:53:00
JBU831,SW,-105.92,VDL,8.49,101,2025-05-30 10:36:00
SWA224,NW,-60.44,FANS,6.69,0,2025-04-02 20:08:00
NKS928,NE,-68.12,ACARS,8.95,404,2025-05-10 22:26:00
NKS947,NE,-98.42,FANS,7.82,0,2025-04-26 22:33:00
SWA394,NE,-67.36,FANS,1.62,505,2025-06-04 12:53:00
FFT335,MW,-98.85,ACARS,4.29,0,2025-04-15 14:25:00
AAL370,MW,-65.73,FANS,1.13,202,2025-05-20 00:00:00
AAL710,NW,-83.08,ACARS,9.7,404,2025-04-28 05:35:00
UAL748,NE,-66.23,ACARS,4.86,0,2025-04-15 18:29:00
NKS933,MW,-78.15,CPDLC,9.19,404,2025-05-08 01:42:00
NKS918,SW,-105.5,CPDLC,8.97,0,2025-04-11 23:13:00
UAL909,NW,-76.08,CPDLC,4.6,505,2025-05-31 04:59:00
NKS498,INTL,-63.73,FANS,7.9,202,2025-05-21 14:21:00
UAL964,NE,-66.21,FANS,5.36,0,2025-04-04 13:38:00
NKS407,NW,-103.67,ACARS,9.58,0,2025-04-23 09:32:00
FFT888,SW,-82.44,FANS,6.7,404,2025-04-26 06:28:00
FFT702,SW,-76.04,FANS,7.9,202,2025-05-07 13:12:00
JBU489,SE,-103.42,CPDLC,2.5,0,2025-04-16 21:03:00
FFT657,SE,-72.39,CPDLC,6.09,101,2025-05-11 04:34:00
AAL429,SE,-99.63,ACARS,4.31,0,2025-05-18 22:37:00
DAL313,SE,-61.38,VDL,5.23,404,2025-05-04 22:24:00
FFT512,SE,-89.02,ACARS,5.42,505,2025-05-10 16:57:00
AAL672,MW,-98.36,CPDLC,5.17,505,2025-05-03 02:53:00
NKS211,NE,-74.84,ACARS,7.08,303,2025-05-26 19:50:00
NKS541,MW,-64.04,VDL,3.84,0,2025-04-02 18:39:00
FFT971,NE,-100.69,FANS,7.23,202,2025-05-01 11:17:00
AAL405,NW,-98.67,CPDLC,6.19,0,2025-05-04 01:28:00
JBU330,SE,-71.44,CPDLC,3.76,0,2025-05-01 01:03:00
FFT177,SE,-67.88,ACARS,5.03,0,2025-05-16 10:58:00
UAL852,NW,-106.99,ACARS,8.13,303,2025-05-03 17:35:00
AAL703,INTL,-92.39,VDL,3.54,0,2025-06-03 01:04:00
UAL464,NE,-105.76,ACARS,9.03,303,2025-05-30 11:16:00
DAL552,SE,-89.91,CPDLC,7.6,303,2025-05-13 12:31:00
AAL948,SW,-102.02,ACARS,4.04,404,2025-05-31 23:52:00
DAL682,NW,-101.74,FANS,2.18,0,2025-04-12 20:59:00
NKS278,INTL,-86.85,ACARS,7.18,505,2025-04-07 13:34:00
SWA858,MW,-86.68,VDL,4.1,404,2025-04-18 15:13:00
FFT866,NE,-101.86,FANS,4.16,0,2025-04-11 12:01:00
UAL725,SE,-107.19,ACARS,7.7,0,2025-06-01 13:33:00
JBU257,NW,-83.66,ACARS,3.04,0,2025-04-20 01:22:00
NKS526,MW,-87.57,ACARS,7.27,404,2025-04-27 09:48:00
FFT933,NE,-74.81,FANS,1.84,505,2025-04-24 03:51:00
FFT290,INTL,-61.39,CPDLC,9.6,404,2025-04-25 05:28:00
SWA885,NW,-76.03,VDL,7.48,505,2025-04-22 03:37:00
AAL485,NE,-78.18,VDL,9.3,505,2025-04-19 13:23:00
FFT442,MW,-91.53,CPDLC,5.41,202,2025-05-25 18:13:00
SWA221,SE,-108.65,ACARS,5.68,505,2025-05-25 18:28:00
SWA197,NW,-95.01,CPDLC,1.81,505,2025-05-07 14:56:00
FFT904,SE,-65.84,CPDLC,9.11,101,2025-05-25 18:25:00
FFT511,INTL,-102.4,FANS,4.16,0,2025-04-19 18:29:00
SWA572,MW,-104.07,ACARS,3.27,0,2025-05-21 06:38:00
AAL426,NW,-83.68,CPDLC,5.42,505,2025-04-13 10:27:00
JBU142,INTL,-97.43,ACARS,5.68,303,2025-04-15 14:46:00
UAL312,INTL,-106.31,FANS,9.06,404,2025-04-08 13:22:00
AAL963,SW,-92.33,FANS,2.67,101,2025-05-06 17:41:00
FFT285,NE,-101.06,FANS,8.69,505,2025-04-25 09:25:00
NKS417,SE,-103.13,VDL,2.64,505,2025-05-31 09:20:00
UAL846,SW,-82.84,CPDLC,2.81,404,2025-05-01 09:05:00
DAL687,SE,-65.74,ACARS,1.69,0,2025-04-27 18:46:00
SWA443,SE,-92.36,CPDLC,8.55,0,2025-06-08 01:46:00
NKS198,NE,-68.92,FANS,7.75,303,2025-05-18 06:46:00
FFT233,MW,-86.75,CPDLC,7.58,0,2025-05-22 23:34:00
NKS702,SE,-80.13,VDL,8.09,505,2025-06-05 12:22:00
JBU334,SW,-99.88,FANS,1.43,404,2025-06-04 16:43:00
UAL390,SW,-62.57,VDL,9.37,101,2025-04-17 21:00:00
NKS954,SW,-96.32,ACARS,8.24,101,2025-04-20 06:02:00
NKS862,SE,-64.62,ACARS,9.25,303,2025-05-28 15:20:00
NKS155,NE,-80.94,FANS,9.08,0,2025-04-01 01:42:00
UAL126,NW,-65.45,ACARS,4.25,303,2025-04-15 20:29:00
JBU964,NW,-76.57,ACARS,7.68,101,2025-04-25 15:00:00
JBU546,MW,-91.67,CPDLC,4.64,303,2025-05-10 05:48:00
NKS615,NW,-109.3,VDL,8.68,404,2025-05-26 23:34:00
UAL952,SE,-102.12,CPDLC,5.54,0,2025-06-02 08:17:00
SWA347,NE,-79.0,VDL,2.51,0,2025-04-02 14:22:00
DAL961,NE,-104.37,ACARS,7.96,303,2025-05-01 02:44:00
AAL647,SE,-96.93,FANS,6.5,0,2025-05-06 10:34:00
JBU996,NE,-63.33,CPDLC,2.88,101,2025-05-31 09:59:00
UAL910,NE,-88.48,CPDLC,6.8,0,2025-04-19 02:39:00
FFT556,INTL,-103.13,ACARS,2.04,404,2025-05-09 21:20:00
SWA204,MW,-84.1,FANS,2.76,0,2025-04-02 07:27:00
NKS574,SE,-65.8,FANS,3.16,404,2025-04-20 02:05:00
JBU502,MW,-83.73,CPDLC,1.88,101,2025-06-07 21:35:00
UAL754,NE,-99.08,FANS,2.03,0,2025-05-27 21:05:00
FFT113,MW,-105.22,ACARS,9.3,0,2025-05-18 15:35:00
JBU114,INTL,-90.14,ACARS,2.53,303,2025-05-18 12:21:00
JBU633,MW,-82.53,FANS,8.41,0,2025-04-29 02:36:00
NKS557,MW,-63.18,VDL,2.54,303,2025-05-01 02:20:00
SWA991,MW,-65.43,CPDLC,4.08,0,2025-05-28 16:20:00
DAL194,NE,-87.92,VDL,9.88,0,2025-04-17 07:20:00
SWA303,NE,-74.93,VDL,2.08,101,2025-05-15 04:48:00
DAL340,SW,-92.01,FANS,7.77,0,2025-04-12 02:11:00
AAL320,MW,-80.79,CPDLC,3.53,0,2025-04-30 14:03:00
JBU613,NW,-69.11,CPDLC,5.52,0,2025-04-12 23:22:00
NKS728,NW,-63.05,FANS,4.58,202,2025-06-02 04:35:00
FFT212,SE,-74.07,FANS,9.18,202,2025-05-11 04:42:00
NKS408,NE,-76.05,VDL,1.27,303,2025-04-18 11:49:00
NKS524,NW,-86.74,VDL,1.6,303,2025-04-26 16:58:00
AAL654,NW,-75.8,VDL,9.09,0,2025-04-21 17:44:00
FFT687,SW,-78.42,FANS,8.69,0,2025-04-12 13:38:00
UAL289,NE,-83.17,CPDLC,2.83,101,2025-06-09 07:38:00
DAL995,MW,-72.78,CPDLC,4.7,101,2025-05-11 20:42:00
NKS464,SW,-85.45,FANS,3.19,404,2025-04-01 05:20:00
SWA763,MW,-84.53,ACARS,2.08,0,2025-04-22 21:19:00
SWA316,SE,-71.7,FANS,5.61,0,2025-05-28 02:53:00
UAL326,NE,-92.98,FANS,9.14,303,2025-05-06 07:08:00
UAL256,SE,-81.79,FANS,9.23,0,2025-04-28 11:42:00
AAL276,NW,-77.54,CPDLC,8.64,0,2025-05-13 21:38:00
AAL853,NE,-92.52,CPDLC,9.7,505,2025-05-17 10:33:00
UAL591,MW,-83.5,ACARS,8.13,101,2025-04-03 00:37:00
JBU683,SE,-99.11,FANS,5.86,0,2025-05-15 20:14:00
UAL552,NE,-68.06,CPDLC,9.23,0,2025-05-19 23:11:00
AAL899,NW,-60.23,VDL,1.52,505,2025-05-20 12:26:00
JBU847,NE,-83.98,FANS,9.96,0,2025-04-17 08:58:00
JBU580,NE,-98.91,FANS,2.46,505,2025-04-12 15:24:00
AAL420,MW,-91.84,VDL,7.84,101,2025-05-14 15:30:00
NKS589,MW,-96.9,VDL,5.72,303,2025-04-11 20:00:00
JBU304,SE,-101.89,FANS,5.31,101,2025-06-08 17:29:00
AAL455,MW,-83.95,ACARS,1.89,505,2025-04-01 14:55:00
AAL235,MW,-70.37,VDL,2.58,0,2025-04-14 14:09:00
NKS914,NW,-91.69,VDL,5.18,0,2025-05-10 12:06:00
JBU787,NE,-77.79,CPDLC,9.2,303,2025-05-24 02:42:00
UAL816,SW,-81.96,FANS,8.17,101,2025-06-08 04:28:00
JBU201,INTL,-74.98,ACARS,3.5,0,2025-06-01 15:28:00
NKS234,NE,-99.86,ACARS,7.73,0,2025-05-16 10:16:00
NKS736,MW,-78.52,CPDLC,9.51,0,2025-05-14 18:15:00
JBU823,MW,-89.32,ACARS,3.02,0,2025-04-28 04:44:00
SWA901,SE,-63.94,VDL,7.55,404,2025-04-04 05:52:00
NKS205,MW,-95.62,CPDLC,6.17,404,2025-05-17 22:32:00
DAL520,SE,-93.73,CPDLC,8.36,303,2025-05-18 08:44:00
AAL236,SW,-106.63,ACARS,8.96,101,2025-05-15 14:09:00
FFT844,SW,-70.46,CPDLC,9.83,0,2025-06-06 18:05:00
UAL342,SE,-68.01,ACARS,4.1,0,2025-05-11 16:07:00
DAL574,MW,-68.83,ACARS,5.71,101,2025-04-28 00:02:00
UAL917,SE,-66.44,FANS,4.7,101,2025-05-15 00:46:00
DAL814,SW,-83.33,CPDLC,2.61,0,2025-05-23 11:07:00
JBU208,SE,-106.16,ACARS,6.86,0,2025-04-03 22:42:00
SWA421,SE,-78.32,FANS,4.88,0,2025-05-09 23:29:00
DAL888,NE,-75.74,VDL,8.74,202,2025-05-06 06:19:00
FFT249,SW,-75.3,CPDLC,5.83,404,2025-04-03 20:30:00
DAL118,MW,-80.61,ACARS,3.62,101,2025-06-06 14:47:00
FFT897,NW,-88.8,ACARS,8.35,505,2025-04-28 01:44:00
JBU263,NW,-80.79,CPDLC,5.61,0,2025-05-29 04:53:00
SWA308,INTL,-100.06,ACARS,2.27,0,2025-05-30 15:58:00
SWA813,INTL,-61.94,ACARS,9.4,0,2025-04-18 02:17:00
JBU890,NE,-70.92,VDL,9.96,101,2025-04-27 03:07:00
FFT100,INTL,-93.05,CPDLC,5.33,404,2025-06-04 05:54:00
SWA796,MW,-109.78,ACARS,6.08,202,2025-05-26 12:11:00
SWA298,NE,-82.69,ACARS,2.82,101,2025-05-28 07:41:00
DAL552,SE,-86.78,FANS,2.1,0,2025-04-22 12:47:00
DAL946,SE,-77.21,CPDLC,3.08,303,2025-05-26 20:43:00
UAL837,SW,-95.96,ACARS,7.88,0,2025-05-06 21:12:00
AAL212,NW,-62.78,VDL,3.88,404,2025-05-19 03:36:00
AAL132,INTL,-108.09,VDL,2.81,0,2025-05-01 14:18:00
AAL169,INTL,-103.13,FANS,2.5,303,2025-05-06 05:54:00
AAL183,SW,-82.55,CPDLC,3.71,0,2025-05-23 00:19:00
DAL118,SW,-94.77,FANS,6.13,0,2025-04-22 10:49:00
FFT450,NE,-102.66,FANS,2.31,505,2025-04-25 16:24:00
DAL475,NE,-100.24,ACARS,5.36,0,2025-05-26 12:04:00
SWA523,SE,-91.43,VDL,4.08,0,2025-04-23 09:37:00
AAL379,NW,-71.69,ACARS,6.81,0,2025-05-21 05:49:00
DAL912,MW,-102.57,FANS,7.55,404,2025-06-05 15:53:00
JBU127,SW,-68.89,ACARS,8.34,0,2025-04-23 11:03:00
FFT936,NE,-85.08,ACARS,8.54,101,2025-05-21 01:16:00
SWA957,INTL,-63.53,VDL,5.5,101,2025-05-30 01:58:00
UAL180,NW,-86.55,VDL,3.95,505,2025-05-14 20:37:00
NKS381,MW,-89.37,FANS,4.69,0,2025-04-08 17:22:00
JBU699,NE,-102.06,ACARS,9.83,202,2025-04-30 16:35:00
DAL982,NE,-78.44,FANS,8.9,0,2025-05-23 05:31:00
NKS472,SW,-79.38,ACARS,7.77,0,2025-04-17 08:08:00
AAL287,NW,-82.59,FANS,6.98,303,2025-04-23 17:42:00
AAL463,SW,-108.85,ACARS,8.0,303,2025-05-02 05:33:00
AAL915,INTL,-92.77,FANS,4.52,202,2025-05-20 03:38:00
JBU713,NW,-90.83,CPDLC,3.27,0,2025-04-15 17:58:00
SWA220,MW,-61.98,ACARS,3.82,303,2025-05-27 21:44:00
NKS617,SE,-98.83,VDL,5.7,101,2025-04-15 16:43:00
FFT600,SE,-104.55,ACARS,2.33,505,2025-04-05 00:37:00
AAL530,INTL,-91.59,CPDLC,7.73,0,2025-05-28 01:18:00
AAL489,SW,-90.74,CPDLC,1.47,101,2025-06-04 01:00:00
FFT194,MW,-102.93,ACARS,2.09,0,2025-05-02 13:27:00
FFT869,INTL,-63.4,CPDLC,4.32,0,2025-05-13 03:25:00
UAL508,NE,-68.11,ACARS,8.79,101,2025-05-20 02:38:00
JBU194,MW,-64.78,VDL,7.39,303,2025-05-03 02:33:00
FFT127,SW,-91.03,VDL,4.23,0,2025-06-03 18:07:00
JBU564,NW,-93.76,ACARS,7.04,0,2025-04-21 07:48:00
DAL238,NE,-82.92,VDL,9.91,202,2025-04-13 21:06:00
UAL439,MW,-109.9,FANS,6.29,0,2025-04-01 12:36:00
FFT933,INTL,-78.58,CPDLC,2.16,303,2025-05-25 02:43:00
DAL875,SW,-96.31,FANS,2.6,303,2025-04-18 10:31:00
AAL829,NE,-96.85,CPDLC,8.45,101,2025-04-08 03:50:00
DAL626,NE,-66.6,FANS,2.42,0,2025-04-14 16:31:00
AAL814,MW,-102.7,ACARS,6.79,0,2025-06-08 05:12:00
NKS402,NE,-90.04,FANS,5.73,505,2025-04-21 16:50:00
DAL144,NE,-88.95,FANS,6.9,0,2025-05-15 08:21:00
NKS591,NE,-62.29,VDL,8.83,0,2025-05-04 21:33:00
NKS590,SW,-64.25,ACARS,8.17,0,2025-05-31 20:48:00
FFT573,NE,-68.4,ACARS,7.94,303,2025-05-12 09:24:00
DAL528,MW,-61.5,ACARS,9.14,0,2025-05-10 08:54:00
UAL149,NW,-86.04,CPDLC,9.42,0,2025-05-10 15:04:00
UAL471,NE,-86.33,ACARS,3.74,0,2025-04-09 06:57:00
DAL219,SE,-103.01,CPDLC,1.23,0,2025-05-03 01:46:00
FFT617,MW,-86.91,VDL,2.93,0,2025-05-11 04:03:00
UAL942,NW,-76.64,CPDLC,9.87,202,2025-05-01 22:51:00
AAL637,INTL,-96.98,VDL,3.61,0,2025-04-02 19:55:00
UAL382,MW,-94.73,ACARS,7.26,505,2025-04-16 01:28:00
SWA370,INTL,-94.96,VDL,8.26,0,2025-05-03 21:12:00
UAL577,NE,-76.75,CPDLC,3.93,0,2025-04-27 23:19:00
UAL899,NW,-95.05,CPDLC,7.34,101,2025-04-15 12:55:00
SWA290,MW,-75.15,CPDLC,5.32,0,2025-04-04 17:07:00
JBU768,MW,-99.57,ACARS,7.02,0,2025-04-29 04:43:00
DAL982,NE,-86.61,VDL,3.69,0,2025-05-13 14:22:00
AAL223,SW,-103.93,CPDLC,3.66,0,2025-04-13 14:34:00
NKS899,MW,-76.61,ACARS,8.11,0,2025-05-15 23:52:00
DAL472,SW,-63.45,VDL,7.48,0,2025-04-21 18:56:00
FFT634,SW,-92.42,FANS,2.51,202,2025-04-19 03:50:00
JBU690,SW,-100.53,FANS,3.73,0,2025-05-24 14:38:00
JBU526,NW,-70.1,ACARS,8.33,0,2025-04-26 22:12:00
UAL237,MW,-84.17,FANS,6.89,404,2025-05-06 22:54:00
UAL598,SW,-80.94,VDL,8.16,505,2025-05-13 01:39:00
UAL884,INTL,-85.86,ACARS,4.23,0,2025-06-09 04:45:00
DAL123,NE,-108.91,ACARS,2.4,202,2025-05-17 14:33:00
DAL125,MW,-62.12,ACARS,6.63,505,2025-04-02 01:15:00
SWA704,MW,-88.25,ACARS,7.23,404,2025-04-23 09:54:00
NKS220,NW,-79.69,VDL,7.59,0,2025-05-01 17:30:00
UAL184,INTL,-103.31,FANS,3.6,0,2025-05-10 11:19:00
SWA270,NE,-96.19,ACARS,1.33,0,2025-04-06 22:43:00
NKS726,INTL,-64.03,VDL,6.47,505,2025-05-24 11:25:00
SWA161,INTL,-88.24,FANS,5.37,505,2025-05-21 18:06:00
SWA427,INTL,-70.4,CPDLC,3.01,0,2025-04-12 09:41:00
DAL862,NW,-90.07,CPDLC,6.8,0,2025-04-22 21:55:00
AAL258,NE,-94.71,FANS,1.97,0,2025-05-28 22:08:00
FFT542,NW,-61.71,FANS,5.55,303,2025-06-03 16:38:00
FFT832,NW,-103.83,FANS,2.44,0,2025-05-02 17:47:00
JBU520,INTL,-64.96,FANS,9.17,0,2025-05-08 22:01:00
AAL183,SE,-64.35,CPDLC,1.86,101,2025-04-12 22:50:00
NKS568,MW,-74.62,FANS,9.67,0,2025-04-18 02:33:00
NKS710,SE,-94.56,VDL,4.2,404,2025-05-06 09:16:00
UAL421,SW,-62.53,CPDLC,3.3,202,2025-04-05 17:34:00
NKS249,NE,-70.18,VDL,7.06,0,2025-04-14 05:58:00
FFT407,MW,-105.27,FANS,6.87,0,2025-05-09 13:54:00
NKS338,MW,-65.7,CPDLC,4.64,0,2025-05-14 01:46:00
NKS514,INTL,-68.01,VDL,2.34,0,2025-04-24 14:52:00
JBU632,SW,-95.34,CPDLC,9.1,0,2025-06-07 11:28:00
FFT818,SE,-90.85,CPDLC,4.11,0,2025-04-11 14:08:00
AAL298,INTL,-66.13,ACARS,5.26,505,2025-04-13 19:21:00
UAL504,SW,-84.64,ACARS,5.46,0,2025-06-02 15:28:00
UAL331,SW,-91.56,ACARS,9.23,505,2025-06-07 17:31:00
JBU446,SE,-104.82,CPDLC,8.86,202,2025-04-13 07:36:00
UAL206,MW,-67.85,VDL,8.22,303,2025-04-02 05:08:00
DAL154,NE,-68.5,CPDLC,7.35,505,2025-04-26 02:29:00
DAL541,NE,-90.41,CPDLC,3.12,404,2025-05-14 10:07:00
NKS466,NE,-70.59,ACARS,9.6,505,2025-04-09 15:34:00
SWA215,MW,-72.12,VDL,1.37,0,2025-04-01 22:53:00
DAL583,INTL,-60.81,VDL,2.56,101,2025-05-04 11:31:00
AAL822,NE,-63.32,VDL,9.13,0,2025-04-28 09:46:00
JBU667,MW,-76.71,ACARS,5.81,0,2025-04-09 20:36:00
UAL202,MW,-84.57,ACARS,5.23,101,2025-04-09 15:59:00
AAL146,SW,-84.63,ACARS,3.96,0,2025-06-08 23:39:00
UAL545,MW,-95.89,FANS,1.6,303,2025-05-21 06:58:00
DAL513,SW,-74.56,FANS,8.63,0,2025-05-15 04:41:00
NKS449,SE,-96.03,FANS,9.87,0,2025-05-04 00:28:00
AAL480,NE,-76.01,CPDLC,2.82,101,2025-04-25 15:06:00
SWA552,SE,-80.63,ACARS,5.15,0,2025-04-05 15:35:00
UAL856,NE,-105.55,CPDLC,3.16,0,2025-04-09 06:12:00
FFT514,MW,-73.3,CPDLC,1.54,0,2025-04-11 14:30:00
DAL703,MW,-92.06,ACARS,5.19,404,2025-05-06 07:24:00
NKS493,MW,-103.58,ACARS,8.58,0,2025-05-25 18:36:00
FFT561,NE,-107.31,ACARS,4.11,505,2025-04-10 23:28:00
UAL693,SE,-100.9,FANS,8.38,404,2025-06-08 14:42:00
DAL519,NE,-69.11,CPDLC,4.55,0,2025-04-28 10:55:00
AAL792,INTL,-65.06,FANS,2.76,0,2025-05-08 16:08:00
JBU338,NW,-90.23,ACARS,5.13,303,2025-06-04 10:20:00
AAL907,SE,-98.41,VDL,6.9,202,2025-06-02 11:20:00
SWA357,SW,-61.58,ACARS,4.53,303,2025-06-09 07:49:00
AAL692,INTL,-89.67,ACARS,4.95,0,2025-04-23 22:23:00
SWA249,NE,-94.25,VDL,5.9,0,2025-04-26 02:49:00
DAL699,SW,-64.31,ACARS,3.3,0,2025-05-13 13:20:00
JBU620,NW,-76.31,ACARS,7.77,202,2025-04-01 06:49:00
JBU275,SE,-62.48,FANS,3.01,0,2025-05-29 15:24:00
SWA334,MW,-92.51,ACARS,7.47,0,2025-05-22 04:23:00
FFT208,SW,-73.08,ACARS,7.26,202,2025-04-19 05:38:00
AAL650,MW,-90.63,CPDLC,1.12,101,2025-04-20 08:37:00
AAL174,NW,-83.02,VDL,7.4,0,2025-05-13 01:22:00
SWA526,NW,-93.63,VDL,7.61,0,2025-05-13 07:44:00
NKS579,MW,-75.53,VDL,5.55,0,2025-05-28 08:57:00
SWA213,SW,-90.22,VDL,6.24,0,2025-05-24 12:24:00
SWA967,NW,-106.98,VDL,7.76,101,2025-04-03 09:35:00
FFT961,SE,-71.71,ACARS,7.62,202,2025-05-07 02:47:00
FFT338,SE,-69.9,ACARS,3.89,0,2025-05-05 23:56:00
NKS335,SE,-62.58,VDL,2.72,303,2025-05-21 03:17:00
UAL103,MW,-85.31,CPDLC,2.4,505,2025-04-17 16:21:00
FFT879,INTL,-73.67,FANS,2.84,0,2025-04-09 17:45:00
SWA808,SW,-91.43,CPDLC,8.96,505,2025-04-01 11:52:00
AAL849,NW,-95.69,VDL,4.61,202,2025-04-26 01:12:00
NKS631,NW,-82.24,FANS,7.76,505,2025-04-20 16:19:00
JBU742,MW,-74.27,FANS,2.77,404,2025-04-23 07:55:00
FFT152,MW,-79.29,VDL,10.0,202,2025-04-04 23:55:00
JBU388,NE,-102.47,ACARS,2.67,202,2025-05-29 19:22:00
UAL747,MW,-78.58,VDL,6.15,101,2025-04-06 10:59:00
UAL821,SW,-65.69,VDL,7.83,0,2025-04-28 20:06:00
FFT538,NE,-69.06,FANS,9.81,0,2025-05-25 13:40:00
FFT120,NW,-81.29,ACARS,1.55,0,2025-04-27 05:02:00
JBU378,INTL,-106.15,ACARS,2.97,0,2025-04-09 14:08:00
